"","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date","sentiment","sentiment_2"
"236","US",42171014,"R1XIYV98KABK9J","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Good Value","A nice tablet for the price. The apps available in Amazon are limited but it works well for what I use it for, which is reading online and streaming music to my stereo via Bluetooth.",2015-08-23,1,"1"
"237","US",21176709,"ROQ8R00EYZUSB","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Great my 3rd fire!!!",2015-08-23,1,"1"
"238","US",21967555,"R24BV59QJ552AU","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","The crisp clear display on the fire hd is super, better than my iPadI was pleasantly surprised!",2015-08-23,1,"1"
"239","US",13465687,"R12RYQN9T86M1R","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",2,1,1,"N","Y","Disappointed","The picture is no where near as good as I expected. It definitely should not be called HD. The battery is not good either. Even when I am just reading the battery drains really quickly. An hour of reading drains the battery by at least 40%. I bought the 16 GB version and it moves really slow and lags. I am extremely disappointed- I wish I would have just saved up another $100 and gotten a better tablet.",2015-08-23,0,"-1"
"240","US",38639871,"R2Z8OBL75RD47F","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Great deal. Love it.",2015-08-23,1,"1"
"241","US",45632590,"R19DDODLXXAV81","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",1,4,4,"N","Y","freezing screen","I have had this tablet since November 2014. I loved it at first but starting about three months ago I have had nothing but problems with the tablet freezing on me. They have replaced it now two more times but continue to have the same problem. Very very frustrating!!!!",2015-08-23,0,"-1"
"242","US",34447707,"RLNCXB47NX7NT","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I loved the camera on it  and everything about it.",2015-08-23,1,"1"
"243","US",3386228,"R2XTT5WUGEZX9","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it!!",2015-08-23,1,"1"
"244","US",13921542,"RXDC18QDZ088L","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",2,2,2,"N","Y","Wish I could have kept the first one.","Loved my first one.  This one frequently freezes, blacks out, and sometimes will not work at all.  I have had it ready to take back to point of purchase and tried it again only to have it start up again.  Not impressed with this model.",2015-08-23,0,"-1"
"245","US",42628266,"R1TA8PEDC7ZJEO","B00LCHS1FG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Grandson loves it!!",2015-08-23,1,"1"
"246","US",7698057,"RNX3V0UEJQAE6","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",1,1,1,"N","Y","my kindle HDX 7 got knocked off a chair and broke","Ever since Amazon started using the new people to go thru for returns or breakage. I am sorry to say they no longer stand behind there products.",2015-08-23,0,"-1"
"247","US",18219483,"R1KG1X6HAF0BRH","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","well done Amazon","This is the first time I ever buy a kindle fire tablet and so far it's amazing. Wish it had more memory though",2015-08-23,1,"1"
"248","US",17738506,"RXB0J65L69H3H","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Absolutely love this ordered for my 2 yr old who couldn't ...","Absolutely love this ordered for my 2 yr old who couldn't stop grabbing older sisters.  It is great for the lil ones",2015-08-23,1,"1"
"249","US",25505182,"R3OTMK3WR5WEG7","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","love it","Much improved over the original Kindle Fire, which had a lot of bugs when navigating the web. Very fast and nice screen.",2015-08-23,1,"1"
"250","US",13061481,"R26OVF1DQJ1AFD","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",2,0,0,"N","Y","I was very disappointed that I can not see the screen outside","I was very disappointed that I can not see the screen outside. I thought it was the same screen as a Kindle.",2015-08-23,0,"-1"
"251","US",42640150,"R1991ICJK68NUR","B00IKPX4GY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,1,1,"N","Y","Five Stars","Great color, among many attributes",2015-08-23,1,"1"
"252","US",5455190,"R1VRO7A0HBF1W4","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,1,1,"N","Y","Great ease of use and variety of entertainment","First tablet for me, so I don't have any baseline for comparison.  I am enjoying my experience so far!",2015-08-23,1,"1"
"253","US",14225536,"R178GTWQN5NW2Z","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","more then an ereader, the Kindle fireHD7, all the bells and whistles","This item was a gift from my daughter and I am thrilled with it. I love to read but I can do so much more as I am still learning.",2015-08-23,1,"1"
"254","US",1773261,"R1OAR8W78XOVKS","B00LCHSHMS",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,1,"N","Y","didn't particularly want it but glad I have it","From the recipient:  My wife gave it to me. didn't particularly want it but glad I have it!",2015-08-23,1,"1"
"255","US",43476611,"R30OAVXE643VFF","B00LCHOCZY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",1,0,0,"N","Y","Fire 7.7"" HD","I received my kindle fire 7.7HD and found that I could not use a headset.  I was getting no audio through the set.  I checked the ear buds and they work fine with my old Kindle.  I contacted customer service and the made arrangements to send me another Kindle.  I sent back the damaged Kindle.  I received the new Kindle on Friday 8/21 and the earbuds only work on one side.  I don't get audio on both sides, also the picture keeps flipping around.  Now I am very unhappy with the new Kindle and will be contacting customer service to return the Kindle and get credit for my purchase.  Before you send out a replacement I would think you would check that everything is working .  I have been dealing with Amazon for a few years and never had any trouble before.  I hope you will be able to correct this problem.  Marian S.Kindle",2015-08-23,0,"-1"
"256","US",47506887,"R3D4H1CEFQQCXX","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,1,1,"N","Y","I was very annoyed and seriously considering paying to get my old kindle ...","I ended up getting the Fire HD because I dropped my old kindle and broke the display. I experienced issues with turning it on and getting a blank screen, finishing a book and it freezing. I was restarting it multiple times a day. I was very annoyed and seriously considering paying to get my old kindle fixed because I had no issues with it. Then I looked into the features to see if anything was causing the issue and saw there was a special offers feature. I turned that off but it sent me an email saying it was charging me money to turn something off that I did not want in the first place. I was not happy about that but have yet to see if appear on my statement. Since I turned it off I have not had any further issues and have thoroughly enjoyed my new kindle which is why I can give it a 4 but not the full 5 due to the issues mentioned above.",2015-08-23,1,"1"
"257","US",24360444,"R24562KIYMRUBP","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",2,1,2,"N","Y","Charger?  Who needs a Stinking Charger?","Piece of s***.  Charger is flawed.  This should be recalled.  Let's a spade a shovel shall we gentleman.<br />What has happened to.Amazon's customer service????  Once beyond excellent, it is now garbage.  Wha Happan Amozon?",2015-08-23,0,"-1"
"258","US",214860,"RLVXFOMU2IAY4","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,1,1,"N","Y","Three Stars","when I am reading a book it freezes on me. Then I Have to power down to unfreeze it.",2015-08-23,0,"-1"
"259","US",22411582,"RTJUC11RWE9KU","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",1,0,2,"N","Y","to many pop ups and poor customer service. I wouldn't recommend","I hate this product",2015-08-23,0,"-1"
"260","US",13393801,"RVRZMPJPKIKTL","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","It works like my old one but better.",2015-08-22,1,"1"
"261","US",23200176,"R3HJ33WBTLXUVP","B00LCHWEPE",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","Kids love it",2015-08-22,1,"1"
"262","US",22733158,"R1G3A44L760CWV","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,1,1,"N","Y","they send me a thirdone so far doing great Amazon tean help was greate helping me solve the ...","had problem with the first two , they send me a thirdone so far doing  great Amazon tean help was greate helping me solve the problem.",2015-08-22,1,"1"
"263","US",5053969,"R8N65BN2CEISZ","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,1,1,"N","Y","Great Gift","After Using this for several months now, I'm beginning to get use to it.  However, there is still more I have to learn.  But overall I like it very much.  This was a great gift.",2015-08-22,1,"1"
"264","US",45926497,"R3UUGNA9A8LS7I","B00LCHWEPE",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,1,1,"N","Y","Made for a Lovely Gift","My Mom loved this as a gift!!!!",2015-08-22,1,"1"
"265","US",20260497,"R2DD95GV2I9ACG","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love this Kindle!  It has everything I need and I really am enjoying all the free apps!",2015-08-22,1,"1"
"266","US",114451,"R1MW95FUYPMZIV","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",2,0,0,"N","Y","slow and bulky","The moment I took it out of the box it started lagging. it was thick but the battery life said otherwise. Did not meet my expectations. It also does not run android...",2015-08-22,0,"-1"
"267","US",46190910,"RO56DR6Z32PBO","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Awesome tablet",2015-08-22,1,"1"
"268","US",8926949,"R3CZ9V6XE4CQE3","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,1,1,"N","Y","... the old fire 7"" and somethings on it are better. the off switch is better located and the ...","i have the old fire 7&#34; and somethings on it are better.  the off switch is better located and the off button color shows it being off.<br />otherwise the fire hd 7 is good.",2015-08-22,0,"1"
"269","US",10385787,"REDKQUFO6885Q","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,1,1,"N","Y","Battery lenght","The battery dies twice as quick already. I have only had the product for about 5 months. Not quite what i expected.",2015-08-22,0,"-1"
"270","US",34891756,"R27QXD0R6DFMJY","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I absolutely love it. Perfect for me!",2015-08-22,1,"1"
"271","US",45090476,"R2R85VUXGVCRHE","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","... is my first Kindle Reader and so far I enjoy it. I'm ""electronically challenged""","This is my first Kindle Reader and so far I enjoy it.  I'm &#34;electronically challenged&#34;, but I found this device pretty simple to operate.  My plan is to use it for reading novels, pretty much exclusively.",2015-08-22,1,"1"
"272","US",14138117,"R2MAKRR73LB3G3","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","great",2015-08-22,1,"1"
"273","US",51631023,"R3RXXY4YBAMG8W","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Love it. So does one of my daughters and ...","Love it .  So does one of my daughters and we have just touched the tip of the iceberg.",2015-08-22,1,"1"
"274","US",37725962,"RLWILGCNEMZTF","B00IKPX4GY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Perfect!","Fun little pad. Great screen resolution.",2015-08-22,1,"1"
"275","US",239026,"RMECMJDDV6K2F","B00LCHS1FG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Loving it",2015-08-22,1,"1"
"276","US",1725882,"R2SKV34TBWNSTN","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Excellent!","Excellent!",2015-08-22,1,"1"
"277","US",43278593,"RJMOJ7OV9C9MR","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,1,1,"N","Y","Where are the Google Apps???","This new tablet is a lot sleeker and faster.  Gotta give Amazon credit on that.  The main complaint is the fact they do not allow Google apps to be installed.  Google offers so many functional apps, that could turn this tablet into a computer.  Instead, this tablet only seems to be useful for games and books.  This may be a cheap tablet, but there is no value, since you cannot use it like a computer.  You might as well but the Google tablet, and then it's 2 for the price of one.  I am being you Amazon, please support Google apps, or allow this tablet to integrate with the Google Play store.  I will no longer invest in the tablets until that happens.",2015-08-22,0,"-1"
"278","US",8936043,"R2PBTB6THRKW2I","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","like the flexability to view  were i want around the house",2015-08-22,1,"1"
"279","US",45481081,"RLHF8W05FPMEB","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Superb quality","Tremendous tablet!",2015-08-22,1,"1"
"280","US",15985874,"R2S9XCFCLX49P0","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",2,2,2,"N","Y","Two Stars","we sent two back before getting one that worked",2015-08-22,0,"-1"
"281","US",25039240,"R1TQ3ISMG5JOLW","B00IKPX4GY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,0,0,"N","Y","Three Stars","Battery seems to die faster.and seems thicker and heavier.",2015-08-22,0,"-1"
"282","US",2229308,"R1E941DY71QZG","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it",2015-08-22,1,"1"
"283","US",40870906,"R2B9PETJDW8115","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","This new one the screen is perfect for colors and any videos","I was looking for a replacement for my first generation Kindle. My old one wouldn't show pictures well. This new one  the screen is perfect for colors and any videos. Email and any Apps work seamlessly also... I am still leaning what else it can do. I find the reading very easy on the eyes and the font size can be changed.  It has a lot of &#34;bells and whistles&#34; which I am tweaking to my liking.",2015-08-21,1,"1"
"284","US",36150895,"R3P3DV6XRYQK71","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Good product!","This device is very good for what I want. It's my second one as my grandson latched onto my first one and he watches a lot of kid stuff on it. So, I thought i'd just get another one.",2015-08-21,1,"1"
"285","US",8963531,"R1VLPCS1XTG5VT","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",1,0,0,"N","Y","This was unusual! Anything that could go wrong seems to.","Defective. All kind of hassle replacing. Service people very nice though maybe ill informed of procedures. Finally figured out? Though still a problem in listening to customer needs so again I will have contact service again today, 5th time not so good for long standing Amazon customer.",2015-08-21,0,"-1"
"286","US",43750582,"R2YNBEZZGKHQUW","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",1,1,1,"N","Y","disappointed","I have been very disappointed with this kindle. I purchased 2 kindle fire hd 7,7. Both have similar problems. They randomly freeze, restart, and shut down. Also difficulty with the power button, kindle will not turn on. I have an older kindle fire hd that doesn't have any of those issues.",2015-08-21,0,"-1"
"287","US",41522760,"R1HX0HXC3VCCGJ","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Just what I needed!","Since receiving my Kindle from Amazon only last week, I can so far say I am more then pleased with it.  If there are any negatives to report I have yet to deal with them.  It will be perfect to travel with containing all my favorite apps and remove the necessity of lugging my laptop around.  I don't think it will be great for reading at the beach but I still have my nook for that.  I'm sure I am going to enjoy this little machine!",2015-08-21,1,"1"
"288","US",12675900,"R1B4A71BRRW983","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","What a great joy to have all my favorite Authors at my fingertips.  And access to internet....  great buy",2015-08-21,1,"1"
"289","US",24198362,"R31HAVCI77XMMN","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",2,0,0,"N","Y","Disappointed","Don't like this one half as much as the earlier generation.  The screen keeps going off a few seconds after turning on if you don't respond to it, so you have to wait around for it to boot up or you start over again.  A lot of the new &#34;improvements&#34; aren't intuitive or helpful, like the volume control  buttons on the rim.<br /><br />They force you to buy a whole new case for this version because the buttons are in different places. I wish I could've kept my older one forever, but the batteries wear out in these things and can't be replaced.  How convenient.  Technology is this advanced but they can't figure out how to replace/fix a battery for these devices.  Thanks for being crafty-greedy, Amazon.<br /><br />I've been a loyal Amazon customer for years and have never been disappointed, until now.",2015-08-21,0,"-1"
"290","US",1992517,"R1UDE489569757","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","I love my fire HD 7","I love my fire HD 7,7&#34;HD tablet it is the best tablet that i have it is better than any tablet that i have.",2015-08-21,1,"1"
"291","US",13133830,"R2Y8C6I9946Q51","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Works great",2015-08-21,1,"1"
"292","US",6217897,"RY0AYCA4TUBG9","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","The Best Gift Ever!!!!","I am enjoying it greatly!  It was a gift.  I am so amazed at all it can do!  I highly recommend it to everyone looking to buy a tablet!",2015-08-21,1,"1"
"293","US",39282365,"R3GDY77H5HYOWI","B00IKPX4GY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","A fine product!","Great product, but it does take a bit of time to adjust to. Coming from iOS, some of the displays aren't intuitive, like the home screen that shows only some of the apps unless you select one of the categories from the top and the carousel, which I believe shows you the most recent used apps but shows me books, too. I wish there was a way to categorize apps within the home screen, because it's quite messy. Silk is not my favorite browser, and I don't like how I have to go to the homes screen to check something on another app (i.e- Goodreads) and then have to return to Silk to search, if that makes sense. Essentially, I think there needs to be an easier way to toggle between apps. However, the Kindle does it's job, so no big deal.",2015-08-21,1,"-1"
"294","US",31214402,"R1PN6IQITKFAXM","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Fire HD 7""","I love it!!  My awesome lil sister sent me this as a birthday gift.  I can't thank her enough!!<br />I am an avid book reader, so this is really sweet to bring with me where ever I go.<br />Love the colors on the screen and the games are fun too.<br />Can do so much with it, email, take pictures, FB, and shop.....just to mention a few.",2015-08-21,1,"1"
"295","US",37195346,"R1CLNN6XM71K8W","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","which is good for my hands","It's lighter than my original Kindle Fire, which is good for my hands.  There are some things I am unable to get, such as google hangouts.  The on/off button is a bit irritating; it is almost level with the surrounding case therefore making it hard to access.  It's quite beautiful, and the graphics are vibrant and colorful.  This is my third kindle and it just keeps getting better.",2015-08-21,1,"1"
"296","US",114882,"R4FQE4WIQU6WQ","B00LCHSHMS",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Great!",2015-08-21,1,"1"
"297","US",45849214,"R3PUNBU6Y8RM5P","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",1,0,0,"N","Y","Horrible, don't buy this!!!","Absolutely awful product.<br />the day I got it and charged it, all I could get was a black screen that gave 2 options:<br />a) reboot<br />b) reset to factory defaults<br />I tried both, nothing worked.<br />called Amazon, they sent me a replacement.<br /><br />then the SAME EXACT THING HAPPENED AGAIN.<br /><br />Two Kindle Fires, brand new out of the box, neither worked.<br />I won't be trying a 3rd time.",2015-08-21,0,"-1"
"298","US",40223784,"R16C0JS0MUPTSE","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Happy I made this purchase.","I was kinda leary about going to a new Kindle. But glad I made the change. I really like it. It is easier to use than the First Generation Kindle.",2015-08-21,1,"1"
"299","US",17231548,"RYGWUM1L51WM6","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","He loves it and I enjoy not having to share mine","My grandson was forever wanting my Kindle, he preferred it over his DS. He just had his eighth birthday so I purchased this one for him. He listens to music, plays games and reads books. He loves it and I enjoy not having to share mine.",2015-08-21,1,"1"
"300","US",9886981,"R10LA8Y3M58Z1E","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Very Satisfied","Excellent product - love the screen size and clear pictures. Easy to navigate and to many available apps to count.",2015-08-21,1,"1"
"301","US",30191133,"R3A6DWHFUFJRFD","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","So far appears to exceed my expectations still Learning what ...","So far appears to exceed my expectations  still<br />Learning what it can<br />Do and what the limits are and still exploring it",2015-08-21,1,"1"
"302","US",28884797,"R3ISOTSN1IMEUI","B00LCHRQL6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","perfect for older users,thanks.","This is my first tablet. It has exceeded my expectations. It is easy to use and has many more functions than I thought it would. Other plusses are the size and weight both of which make it extremely portable.",2015-08-21,1,"1"
"303","US",33072693,"R1OMD961457B8I","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","is the best. so happy with it",2015-08-21,1,"1"
"304","US",17411074,"R3KN2D42VZULFG","B00LCI2I7C",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",2,0,0,"N","Y","No e-mail sign out!!!","I think it's ridiculous that you can't sign out of your e-mail account! I also would have liked to get the color I wanted without having all the ads.",2015-08-21,0,"-1"
"305","US",50780085,"R11QT3392M49DE","B00IKPX4GY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","All that I expected it to be",2015-08-21,1,"1"
"306","US",30362124,"R13TY0LMNV4H8V","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",2,0,0,"N","Y","Two Stars","8GB is too small. Get something bigger.",2015-08-21,0,"-1"
"307","US",13942307,"R118XR86XAPGCR","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,0,0,"N","Y","Have to charge battery much more often. Not as ...","Have to charge battery much more often.  Not as user friendly as the kindle fire.  Harder to figure out how to do certain functions.",2015-08-21,0,"-1"
"308","US",4708050,"RMUPLTVYWEIUL","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",1,0,0,"N","Y","defective","It only lasted about 2 or 3 months before the screen blacked out.",2015-08-21,0,"-1"
"309","US",12455346,"R26QRN3LNBV6PK","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Excellent",2015-08-21,1,"1"
"310","US",7981389,"R3KW1QE0QRPTTL","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it!!",2015-08-21,1,"1"
"311","US",43042764,"R188ULNJV5AS41","B00LCHS1FG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","just love it.","I have enjoyed it from the moment it carried",2015-08-21,1,"1"
"312","US",12416547,"RBW885Z2AHIA6","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","The best got better!","I had a regular kindle that I wore out. I was afraid the Fire HD 7 wasn't going to be as good as advertised , but it surpassed all my expectations. I have recommended it to all my friends.",2015-08-21,1,"1"
"313","US",17165302,"R2NI1QOXOBK3JK","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","love it",2015-08-21,1,"1"
"314","US",41253672,"R1X6ILH2YBQMF9","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","Love it",2015-08-21,1,"1"
"315","US",51634527,"R33DT871KTT8YI","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Free music and movies are limited to poor choices including Amazon Prime","antiglare protector screen does not work well, the millions of free songs never seem to be the ones I want... my taste runs to the classic rock 70's and 80's and there is a cost to almost every selection I made... movies same story.  I will probably cancel Amazon Prime for the same reason  if my experience doesn't change in the next few weeks.  Otherwise the hardware is everything I expected.",2015-08-21,1,"-1"
"316","US",15402664,"R1CSEVGZPNQTBP","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,0,0,"N","Y","Overall its a good tablet. Cons","Overall its a good tablet.<br /><br />Cons: if you use google or one of its competitors, it will slow and lagging.",2015-08-21,0,"1"
"317","US",43572385,"R14KZ1JJYC42RG","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","LOVED this feature","was so used to my previous Kindle which allowed me to have all my unread books on the carousel and all read books in favorites.  LOVED this feature. Wish it was on this Fire HD7",2015-08-21,1,"-1"
"318","US",10333409,"R1UWDZX33IXA2I","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","fits perfect.  Love the color.  Not to heavy.",2015-08-21,1,"1"
"319","US",16675135,"R3OKZIV8BTG8N9","B00KC6XV58",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Both my husband and I love the Kindle Fire.",2015-08-20,1,"1"
"320","US",24063618,"RH610O3QU6OUK","B00LCHOCZY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",2,0,0,"N","Y","the screen freezes often. It does not always go ...","the screen freezes often.  It does not always go to the last page you read, sometimes it resets back to the beginning of the book.",2015-08-20,0,"-1"
"321","US",6305415,"RFG1DJ8WQG45V","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Great tablet","Gets what I Want done so no complaints here.",2015-08-20,1,"1"
